"","loc","loc.correct","source","Freq","alreadyInGazet","ordemGazet","statusInGazet","country","stateProvince","municipality","locality","meanLatitude","meanLongitude"
"55234","brazil_sao paulo_santo andre_proximo a reserva paranapiacaba","","gbif_splink",40,FALSE,NA,NA,"Brazil","São Paulo","Santo André","campo grande proximo a reserva de paranapiacaba ( 33 ) | municipio de santo andre campo grande proximo a reserva de paranapiacaba ( 2 ) | campo grande proximo a reserva de paranapiacaba borda de mata ( 1 ) | campo grande proximo a reserva de paranapiacaba na beira do riacho ( 1 ) | campo grande proximo a reserva de paranapiacaba&nf;borda de mata ( 1 ) | proximo a reserva de paranapiacaba ( 1 )",-8.062691,-37.11036995
"59844","brazil_sao paulo_sao paulo_estrada arapongas","","gbif_reflora_splink",40,FALSE,NA,NA,"Brazil","São Paulo","São Paulo","marsilac estrada das arapongas ( 23 ) | marsilac estrada das arapongas mata ( 9 ) | distrito marsilac estrada das arapongas ( 2 ) | marsilac estrada das arapongas area da parcela m2 ( 2 ) | estrada das arapongas mata ( 1 ) | marsilac estrada das arapongas area da parcela m2 mata ( 1 )",-23.6822545358333,-46.646162382
"61584","brazil_sao paulo_sao paulo_parque cantareira","","gbif_splink",40,FALSE,NA,NA,"Brazil","São Paulo","São Paulo","parque da cantareira ( 39 ) | parque da cantareira nucleo engordador trilha da cachoeira ( 1 )",-23.4689415307764,-46.6297817694058
"63194","brazil_sao paulo_sao paulo_sitio maravilha","","gbif_splink",40,FALSE,NA,NA,"Brazil","São Paulo","São Paulo","marsilac - sitio maravilha trilha da cachoeira do sagui utm: 23k x=324844 y=7350922 ( 10 ) | marsilac - sitio maravilha trilha para cachoeira do sagui s23°56'54"""" w46°43'38"""" 780msm ( 5 ) | sitio maravilha rua sem nome 324196 x 7350370 783 a 805 msm ( 5 ) | marsilac - sitio maravilha trilha da cachoeira do sagui utm: 23k x=324844 y=7350922 beira do rio capivari ( 3 ) | sitio maravilha rua sem nome utm x=324862 y=730710 altitude 735 msm bacia do rio capivari mata secundaria ( 3 ) | sitio maravilha marsilac rio capivari 23k 324844 7350922 mata secundaria ( 2 )",-23.65683703125,-46.6506193075
"67329","brazil_sao paulo_transect 7_carlos botelho state park, circa 23 km s of park headquarters","","gbif_splink",40,FALSE,NA,NA,"Brazil","São Paulo","","carlos botelho state park riberao branco km 55 ca 23 km s of park headquarters transect 7",-24.15042281,-47.0237652425
"69937","brazil_sao paulo_zoot","","gbif",40,FALSE,NA,NA,"Brazil","São Paulo","São José do Rio Preto","est exp zoot",-20.801930703,-49.362274161
"71404","brazil_sao paulo_sao paulo_parque estado, on old maps parque agua funda","brazil_sao paulo_sao paulo_pe fontes ipiranga (antigo parque estado sao paulo)","gbif_splink",40,FALSE,NA,NA,"Brazil","São Paulo","São Paulo","parque do estado (on old maps parque de agua funda) grounds of the instituto de botanica 101 km s and 22 km e of center of sao paulo (praca da se) ( 4 ) | parque do estado (on old maps parque de agua funda) grounds of the instituto de botanica ca 10km south and 08-10km east of center of sao paulo (praca da se) ( 3 ) | municipio de sao paulo parque do estado (on old maps parque de agua funda) grounds of the instituto de botanica ca 10 km south and ca 1 km east of center of sao paulo (praca de se) ( 2 ) | municipio de sao paulo; parque do estado ( on old maps parque de agua funda) grounds of the instituto de botanica ca 10 km sough and 08 km east of center of sao paulo praca da se along av miguel estefano in small tree hedge ( 2 ) | parque do estado (on old maps parque de agua funda) grounds of the instituto de botanica 101 km south and 20 km east of center of sao paulo (praca da se) ( 2 ) | parque do estado (on old maps parque de agua funda) grounds of the instituto de botanica ca 10km south and ca 1km east of center of sao paulo (praca da se) ( 2 )",-23.68384379125,-46.635722061
"71452","brazil_sao paulo_sao paulo_parque estadual fontes ipiranga, estrada jardim botanico ao lago garcas","brazil_sao paulo_sao paulo_pe fontes ipiranga (antigo parque estado sao paulo)","gbif_splink",40,FALSE,NA,NA,"Brazil","São Paulo","São Paulo","parque estadual das fontes do ipiranga estrada do jardim botanico ao lago das garcas ( 10 ) | parque estadual das fontes do ipiranga estrada do jardim botanico ao lago das garcas proximo a secao de ecologia ( 9 ) | parque estadual das fontes do ipiranga estrada do jardim botanico ao lago das garcas proximo ao muro do zoologico ( 9 ) | parque estadual das fontes do ipiranga estrada do jardim botanico ao lago das garcas proximo a 2 bifurcacao ( 4 ) | parque estadual das fontes do ipiranga estrada do jardim botanico ao lago das garcas borda de mata ( 3 ) | parque estadual das fontes do ipiranga estrada do jardim botanico ao lago das garcas proxima a 2º bifurcacao ( 1 )",-23.657189105,-46.653563903
"71650","brazil_sao paulo_teodoro sampaio_parque estadual morro diabo, estrada caldeirao","brazil_sao paulo_teodoro sampaio_pe morro diabo","gbif_splink",40,FALSE,NA,NA,"Brazil","São Paulo","Teodoro Sampaio","parque estadual morro do diabo estrada do caldeirao na margem do caminho ( 15 ) | parque estadual do morro do diabo estrada do caldeirao na margem do caminho ( 10 ) | parque estadual do morro do diabo estrada do caldeirao ( 5 ) | parque estadual morro do diabo estrada do caldeirao ( 4 ) | parque estadual do morro do diabo estrada do caldeirao margem do caminho ( 2 ) | parque estadual morro do diabo estrada do caldeirao ma margem do caminho ( 1 )",-22.439068974,-52.331795517
"12321","brazil_sao paulo_bacia acumulacao rio biritiba mirim","","gbif",39,FALSE,NA,NA,"Brazil","São Paulo","Biritiba Mirim","bacia de acumulacao do rio biritiba mirim estrada do sertaozinho-shibata ( 14 ) | bacia de acumulacao do rio biritiba mirim estrada do sertaozinho estrada do shibata ( 5 ) | bacia de acumulacao do rio biritiba-mirim estrada do sertaozinho-shibata ( 4 ) | bacia de acumulacao do rio biritiba-mirim estrada sertaozinho-shibata ( 4 ) | bacia de acumulacao do rio biritiba mirim estrada do sertaozinho - shibata ( 3 ) | bacia de acumulacao do rio biritiba-mirim estrada do serataozinho-shibata ( 3 )",-23.6319337876923,-46.0116094553846
"12488","brazil_sao paulo_bairro sorcabucu","","gbif_splink",39,FALSE,NA,NA,"Brazil","São Paulo","Ibiúna","bairro sorcabucu mais ou menos 8km da estrada sp 250 no km 63",-23.656389,-47.2225
"14075","brazil_sao paulo_bom sucesso itarare_beira estrada","","gbif",39,FALSE,NA,NA,"Brazil","São Paulo","Bom Sucesso de Itararé","descida da serra 10 km de bom sucesso floresta estacional transicao montana-submontana beira de estrada ( 14 ) | descida da serra - cobastalco floresta estacional beira de estrada ( 6 ) | descida da serra 10km de bom sucesso floresta estacional transicao montana-submontana beira da estrada ( 5 ) | beira de estrada ( 3 ) | beira da estrada ( 2 ) | descida da serra 10 km de bom sucesso beira de estrada ( 2 )",-24.326855085641,-49.1644178382051
"14162","brazil_sao paulo_bom sucesso itarare_estrada entre bom sucesso itarare e lageadinho","","gbif_splink",39,FALSE,NA,NA,"Brazil","São Paulo","Bom Sucesso de Itararé","estrada entre bom sucesso de itarare e lageadinho ca 5-10 km de bom sucesso de itarare ( 9 ) | estrada entre bom sucesso de itarare e lageadinho ca 5-10 km de bom sucesso de itarare beira de mata ( 9 ) | estrada entre bom sucesso de itarare e lageadinho ca 5-10km de bom sucesso de itarare ( 5 ) | estrada entre bom sucesso de itarare e lageadinho ( 4 ) | estrada entre bom sucesso de itarare e lageadinho ca 5 - 10 km de bom sucesso de itarare ( 2 ) | estrada entre bom sucesso de itarare e lageadinho ca 5-10km de bom sucesso de itarare beira de mata ( 2 )",-24.315362274359,-49.1618672935897
"17444","brazil_sao paulo_cajuru_fazenda sta","","gbif",39,FALSE,NA,NA,"Brazil","São Paulo","Cajuru","faz sta carlota ( 20 ) | fazenda sta carlota ( 9 ) | fazenda sta canlota ( 2 ) | barrosa fazenda sta carlota mata ( 1 ) | beira do rio pardo fazenda sta clara ( 1 ) | beira do rio prado fazenda sta carlota ( 1 )",-21.27574315,-47.31003725
"18180","brazil_sao paulo_campinas_estrada souzas pedreira","","gbif_splink",39,FALSE,NA,NA,"Brazil","São Paulo","Campinas","estrada souzas-pedreira km 10 ( 24 ) | estrada de souzas-pedreira km 10 ( 4 ) | estr souzas pedreira km 10 ( 1 ) | estrada de souzas- pedreira km 10 ( 1 ) | estrada souzas pedreira km 10 ( 1 ) | estrada souzas-pedreira ( 1 )",-22.8757137923077,-47.0080699948718
"19404","brazil_sao paulo_campos bocaina_campos bocaina","","gbif_splink",39,FALSE,NA,NA,"Brazil","São Paulo","","campos da bocaina serra do mar (acesso campos de cunha e macacos) ( 14 ) | campos da bocaina serra do mar rio das pedras ( 6 ) | campos da bocaina serra do mar ( 4 ) | campos de bocaina invernada jardim ( 4 ) | campos da bocaina invernada jardim ( 1 ) | campos da bocaina mata alto da boa vista ( 1 )",-22.748397225641,-45.8350336974359
"20559","brazil_sao paulo_cananeia_estrada para a turbina","","gbif_splink",39,FALSE,NA,NA,"Brazil","São Paulo","Cananéia","ilha do cardoso estrada para a turbina ( 38 ) | estrada para a turbina ( 1 )",-25.0232070153846,-47.9485215153846
"21719","brazil_sao paulo_cardoso_proximo a rodovia vicinal para vila alves, fazenda sao paulo","","gbif_splink",39,FALSE,NA,NA,"Brazil","São Paulo","Cardoso","proximo a rodovia vicinal para vila alves fazenda sao paulo ( 31 ) | proximo a rodovia vicinal para vila alves fazenda sao paulo area atingida por fogo ( 3 ) | brasil sp cardoso proximo a rodovia vicinal para vila alves fazenda sao paulo mata mesofila semidecidua atingida por fogo ( 1 ) | prox a rodovia vicinal para vila alves fazenda sao paulo ( 1 ) | proximo a rodovia vicinal para vila alves fazenda sao paulo mata mesofila semidecidua atingida por fogo ( 1 ) | proximo a rodovia vicinal para vila alves fazenda sao paulo mata mesofila semidecidua atinginda por fogo ( 1 )",-20.0723271953846,-49.936273254359
"25408","brazil_sao paulo_eldorado_cachoeira sapatu","","gbif_splink",39,FALSE,NA,NA,"Brazil","São Paulo","Eldorado","cachoeira do sapatu mata atlantica ( 32 ) | cachoeira do sapatu beira de mata ( 3 ) | cachoeira de sapatu mata atlantica ( 1 ) | cachoeira do sapatu beira da mata ( 1 ) | cachoeira do sapatu; beira da mata ( 1 ) | municipio de eldorado cachoeira do sapatu mata atlantica ( 1 )",-24.5070377333333,-48.2426596217949
"28086","brazil_sao paulo_estrada terra em direcao a natividade serra","","gbif_splink",39,FALSE,NA,NA,"Brazil","São Paulo","Paraibuna","estrada de terra em direcao a natividade da serra estrada sp 99 ( 37 ) | estrada de terra em direcao a natividade da serra estrada sp-99 ( 1 ) | estrada de terra em direcao a natividade da serraestrada sp 99 ( 1 )",-23.3844911328205,-45.6548290266667
"29882","brazil_sao paulo_guaracai_fazenda aroeiral","","gbif_splink",39,FALSE,NA,NA,"Brazil","São Paulo","Guaraçaí","fazenda aroeiral ( 37 ) | fazenda aroeiral assentamento do incra ( 1 ) | rerva legal assentamento do incra fazenda aroeiral ( 1 )",-21.0273319723077,-51.2084438492308
"30232","brazil_sao paulo_guarulhos_estrada tanque grande, proximo ao parque municipal sitio candinha","","gbif",39,FALSE,NA,NA,"Brazil","São Paulo","Guarulhos","estrada do tanque grande proximo ao parque municipal sitio da candinha ( 24 ) | estrada do tanque grande proximo ao parque municipal sitio da candinha s23°23'59"""" w46°27'47"""" 732msm ( 5 ) | estrada do tanque grande proximo ao parque municipal sitio da candinha pasto sujo com especies de cerrado ( 2 ) | estrada do tanque grande proximo ao parque municipal sitio da candinha pasto sujo com especies de cerrado alt: 634m ( 2 ) | estrada do tanque grande proximo ao parque municipal sitio da candinha s23°24'03"""" w46°27'57"""" 694msm ( 2 ) | estrada do tanque grande proximo ao parque municipal sitio da candinha campo antropizado com especies tipicas de cerrado usado como pasto ( 1 )",-23.4007574564103,-46.4606301833333
"30897","brazil_sao paulo_ibiuna_mais ou menos 8km estrada sp 250 no km 63","","gbif_splink",39,FALSE,NA,NA,"Brazil","São Paulo","Ibiúna","bairro sorcabucu mais ou menos 8km da estrada sp 250 no km 63",-23.656389,-47.2225
"33957","brazil_sao paulo_itapeva_estrada terra taquarituba","","gbif_splink",39,FALSE,NA,NA,"Brazil","São Paulo","Itapeva","estrada de terra de taquarituba - itapeva ( 20 ) | estrada de terra de taquarituba ( 9 ) | estrada de terra taquarituba - itapeva ( 6 ) | estrada de terra de taquarituba - itapev ( 4 )",-23.9172953789744,-48.8715455146154
"34590","brazil_sao paulo_itarare_estrada para bom sucesso itarare","","gbif_reflora_splink",39,FALSE,NA,NA,"Brazil","São Paulo","Itararé","estrada para bom sucesso de itarare descida da serra ( 23 ) | estrada para bom sucesso de itarare ( 6 ) | estrada para bom sucesso de itarare pedra da galinha e do camelo ( 3 ) | estrada para bom sucesso de itarare km 19 faenda santa izabel (ripasa) ( 2 ) | estacao experimental itarare estrada para bom sucesso de itarare ( 1 ) | estrada para bom sucesso de itarare descida da se ( 1 )",-24.1675258010256,-49.3207574464103
"34913","brazil_sao paulo_itarare_parque ecologico gruta barreira","","gbif_splink",39,FALSE,NA,NA,"Brazil","São Paulo","Itararé","parque ecologico da gruta da barreira divisa sao paulo - parana ( 10 ) | parque ecologico da gruta da barreira ( 8 ) | parque ecologico da gruta da barreira divisa sao paulo-parana ( 7 ) | parque ecologico da gruta da barreira divisa sao paulo - parana area de campo rupestre com transicao para o 'canyon' do rio itarare ( 3 ) | parque ecologico da gruta barreira divisa sp/pr area de transicao para o ""canyon"" do rio itarare ( 2 ) | parque ecologico da gruta da barreira divisa de sao paulo-parana area de campo rupestre com transicao para o canyon do rio itarare ( 2 )",-24.0814368092308,-49.3043860394872
"38475","brazil_sao paulo_limeira_parque biologico bueno miranda","","gbif_splink",39,FALSE,NA,NA,"Brazil","São Paulo","Limeira","parque biologico bueno de miranda ( 35 ) | bresil sao paulo limeira parque biologico bueno de miranda limeira sao paulo sudeste brasil america do sul ( 1 ) | parque biologico bueno de miranda mata da sociedade amigos da flora brasilica ( 1 ) | parque biologico bueno de miranda viveiro ( 1 ) | parque biologico bueno miranda ( 1 )",-22.59542278,-47.366203945641
"38854","brazil_sao paulo_ma","","gbif",39,FALSE,NA,NA,"Brazil","São Paulo","Rio Claro ( 38 ) | São Paulo ( 1 )","ma buriticupu reserva florestal da cvrd ( 38 ) | ma buriticupu reserva florestal da cvrd reserva florestal da cvrd ( 1 )",-22.4059237971795,-47.5556760015385
"40229","brazil_sao paulo_mogi cruzes_c","","splink",39,FALSE,NA,NA,"Brazil","São Paulo","Mogi das Cruzes","c de souza apa varzea ; rod castelo branco ( 20 ) | c de souza apa varzea ; rod castelo branco a 400m da cetesb ( 2 ) | c de souza apa varzea ; rod castelo branco mata ciliar ( 2 ) | c de souza apa varzea ; rod castelo branco varzea ( 2 ) | c de souza apa varzea ; rod castelo branco a 300 metros da cetesb ( 1 ) | c de souza apa varzea ; rod castelo branco a 300m da cetesb ( 1 )",-23.5314091794872,-46.1617608717949
"42780","brazil_sao paulo_municipio campinas","","gbif_splink",39,FALSE,NA,NA,"Brazil","São Paulo","Campinas ( 37 ) | São Paulo ( 2 )","mpio de campinas faz sea gebebra ( 4 ) | mun campinas campus of unicamp outside herbarium ( 3 ) | mun campinas reserva florestal santa genebra semi-deciduous forest ( 3 ) | municipio de campinas highway from campinas to mojo mirim km 10 swamp forest ( 3 ) | mun campinas reserva sta genebra ( 2 ) | mun campinas reserva sta genebra brejo ( 2 )",-22.9136428482051,-47.0348679046154
"44548","brazil_sao paulo_paraibuna_estrada terra em direcao a natividade serra, estrada sp 99","","gbif_splink",39,FALSE,NA,NA,"Brazil","São Paulo","Paraibuna","estrada de terra em direcao a natividade da serra estrada sp 99 ( 37 ) | estrada de terra em direcao a natividade da serra estrada sp-99 ( 1 ) | estrada de terra em direcao a natividade da serraestrada sp 99 ( 1 )",-23.3844911328205,-45.6548290266667
"45507","brazil_sao paulo_parque continental","","gbif",39,FALSE,NA,NA,"Brazil","São Paulo","","parque continental sao paulo - sp 02675-031 brasil ( 36 ) | parque continental sao paulo - sp brasil ( 3 )",-23.538624974359,-46.7595772051282
"45508","brazil_sao paulo_parque continental_parque continental","","gbif",39,FALSE,NA,NA,"Brazil","São Paulo","","parque continental sao paulo - sp 02675-031 brasil ( 36 ) | parque continental sao paulo - sp brasil ( 3 )",-23.538624974359,-46.7595772051282
"48018","brazil_sao paulo_piquete_caminho para o pico marins","","gbif_splink",39,FALSE,NA,NA,"Brazil","São Paulo","Piquete","caminho para o pico dos marins morro do careca ( 21 ) | caminho para o pico dos marins mata antes do morro do careca ( 9 ) | caminho para o pico dos marins ( 4 ) | caminho para o pico dos marins 500 metros apos a base do refugio do marins ( 2 ) | caminho para o pico dos marins trilha logo apos a base do refugio dos marins ( 2 ) | caminho para o pico dos marins morro do carreca ( 1 )",-22.5007267605128,-45.1459761633333
