datelastmodified	basisofrecord	country	stateprovince	institutioncode	collectioncode	catalognumber	kingdom	phylum	taxonclass	ordem	family	genus	species	subspecies	scientificname	scientificnameauthor	typestatus	yearcollected	monthcollected	daycollected	collector	collectornumber	fieldnumber	julianday	timeofday	identifiedby	yearidentified	monthidentified	dayidentified	continentocean	county	locality	verbatimlatitude	verbatimlongitude	longitude	latitude	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode	historyofdeposit	depositor	yeardeposited	monthdeposited	daydeposited
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	43883	Plantae				Fabaceae	Tephrosia	candida		Tephrosia candida	(Roxb.) DC.		1940	08	15	Bedim, A	s.n.				Toledo, F	1950	08	30		Campinas	Fazenda Santa Elisa	0	0	-47.060001	-22.9	23900																		
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	293663	Plantae				Fabaceae	Tephrosia	purpurea	leptostachya	Tephrosia purpurea leptostachya	(DC.) Brummitt		1994	04	13	Batalha, MA; Mantovani, W	37				Mamede, MCH	2008	10			Pirassununga	Cerrado de Emas	-22.033333	-47.5	-47.5	-22.033333																			
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	1395	Plantae				Fabaceae	Tephrosia	rufescens		Tephrosia rufescens	Benth.		1918	01	30	Hoehne, FC	s.n.				Hoehne, FC					Tatuí	Campo de Santa Cruz	0	0	-47.849998	-23.35	22710																		
2022-02-18T12:15:32	PreservedSpecimen	Brasil	São Paulo	IBt	SP	163712	Plantae				Fabaceae	Tephrosia	rufescens		Tephrosia rufescens	Benth.		1980	02	06	Mantovani, W	456				Mantovani, W	1981	01			Mogi Guaçu	Fazenda Campininha, Pádua Sales	0	0	-46.9422	-22.3722	39309																		
2022-02-18T12:15:32	PreservedSpecimen	Brasil	São Paulo	IBt	SP	168302	Plantae				Fabaceae	Tephrosia	rufescens		Tephrosia rufescens	Benth.		1980	12	22	Mantovani, W	1454				Mantovani, W	1981	10			Mogi Guaçu	Fazenda Campininha, Martinho Prado	0	0	-46.9422	-22.3722	39309																		
2022-02-18T12:15:32	PreservedSpecimen	Brasil	São Paulo	IBt	SP	168778	Plantae				Fabaceae	Tephrosia	rufescens		Tephrosia rufescens	Benth.		1981	01	27	Sugiyama, M; Mantovani, W	115				Mantovani, W	1981	10			Mogi Guaçu	Fazenda Campininha, Martinnho Prado	0	0	-46.9422	-22.3722	39309																		
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	24508	Plantae				Fabaceae	Tephrosia	rufescens		Tephrosia rufescens	Benth.		1929	11	29	Andrade, N	s.n.				Hoehne, FC					Araras		0	0	-47.380001	-22.35	22739																		
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	64742	Plantae				Fabaceae	Tephrosia	rufescens		Tephrosia rufescens	Benth.		1962	11	13	Mattos, J	9612				Saleh, EOL	1996	09			Itapetininga	15km ao norte da cidade. Cerrado degradado arenoso	0	0	-48.049999	-23.59	40712													SP028293					
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	64790	Plantae				Fabaceae	Tephrosia	rufescens		Tephrosia rufescens	Benth.		1961	11	13	Mattos, J	9548				Saleh, EOL	1996	09			Itapetininga	3km sul da cidade. Cerrado degradado	0	0	-48.049999	-23.59	40712													SP028294					
2023-08-25T09:17:10	PreservedSpecimen	Brasil	São Paulo	IBt	SP	76853	Plantae				Fabaceae	Tephrosia	rufescens		Tephrosia rufescens	Benth.		1960	09	02	Eiten, G; Eiten, LT	2238				Cowan, RS	1961	09			Mogi Guaçu	Campos Das Sete Lagoas. Fazenda Campininha, just north of Rio Mogi Guaçu. 10km NNE of Pádua Sales.About 27km NW of city of Mogi Mirim. Cut-over & burned campo cerrado, ground ploughed for planting of Pinus. Ground vegetation returning, grasses, herbs	-22.183333	-47.116667	-47.116667	-22.183333			650	650															
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	99817	Plantae				Fabaceae	Tephrosia	rufescens		Tephrosia rufescens	Benth.		1956	11	20	Campos, SM	87				Cowan, RS					Sarapuí	Campo cerrado	0	0	-47.82	-23.639999	19457																		
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	304016	Plantae				Fabaceae	Tephrosia	sinapou		Tephrosia sinapou	(Buc'hoz) A.Chev.		1936	03	18	Hoehne, FC	s.n.				Mamede, MCH	2008	10			São Paulo	Jardim Botânico	0	0	-46.630001	-23.540001	53584																		
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	35236	Plantae				Fabaceae	Tephrosia	sinapou		Tephrosia sinapou	(Buc'hoz) A.Chev.		1936	06	15	Handro, O	s.n.				Toledo, JF	1950	08	30		São Paulo	Jardim Botânico	0	0	-46.630001	-23.540001	53584													SP028290					
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	48517	Plantae				Fabaceae	Tephrosia	sinapou		Tephrosia sinapou	(Buc'hoz) A.Chev.		1942	03	25	Siviero, P	s.n.				Toledo, JF	1950	08	30		Campinas	Campo Experimental Instituto	0	0	-47.060001	-22.9	23900																		
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	80229	Plantae				Fabaceae	Tephrosia	vogelii		Tephrosia vogelii	Hook.f.		1949	06	24	Pacheco, C; Santoro	s.n.									Campinas	Fazenda Santa Elisa, Sec. Leguminosas	0	0	-47.060001	-22.9	23900													SP028283					
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	13638	Plantae				Fabaceae	Teramnus	uncinatus		Teramnus uncinatus	(L.) Sw.		1925	04	10	Hoehne, FC	s.n.									Nova Europa		0	0	-48.560001	-21.77	12872																		
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	161990	Plantae				Fabaceae	Teramnus	uncinatus		Teramnus uncinatus	(L.) Sw.		1978	09	20	Mantovani, W	36				Mantovani, W	1979	12	27		Nova Odessa	Instituto de Zootecnia. Campo de Introdução de Leguminosas Forrageiras	0	0	-47.290001	-22.77	8440																		
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	19137	Plantae				Fabaceae	Teramnus	uncinatus		Teramnus uncinatus	(L.) Sw.		1927	04	20	Hoehne, FC	s.n.									São Bento do Sapucaí		0	0	-45.73	-22.68	18089																		
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	285744	Plantae				Fabaceae	Teramnus	uncinatus		Teramnus uncinatus	(L.) Sw.		1994	04	26	Torres, RB; Bernacci, LC; Falivene, SMP; Camargo, O	148									São Roque		0	0	-47.130001	-23.52	15567																		
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	31604	Plantae				Fabaceae	Teramnus	uncinatus		Teramnus uncinatus	(L.) Sw.		1934	03	07	Gehrt, A	s.n.									Itú		0	0	-47.290001	-23.26	22309																		
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	35718	Plantae				Fabaceae	Teramnus	uncinatus		Teramnus uncinatus	(L.) Sw.		1936	07	30	Hoehne, FC; Gehrt, A	s.n.									Pereira Barreto	Estação Ilha Seca	0	0	-51.099998	-20.629999	36734																		
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	39235	Plantae				Fabaceae	Teramnus	uncinatus		Teramnus uncinatus	(L.) Sw.		1938	03	12	s.col.; Kuhlmann, M	s.n.									Cotia		0	0	-46.91	-23.6	23869																		
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	46861	Plantae				Fabaceae	Teramnus	uncinatus		Teramnus uncinatus	(L.) Sw.		1942	05	08	Kühn, E; Kuhlmann, M	1201				Miotto, S	1997	12			Amparo	Monte Alegre	0	0	-46.759998	-22.700001	18036																		
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	49360	Plantae				Fabaceae	Teramnus	uncinatus		Teramnus uncinatus	(L.) Sw.		1943	03	11	Viégas, GP	s.n.				Miotto, S	1997	11			Rio das Pedras	Rio das Pedras	0	0	-47.599998	-22.84	13449																		
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	85731	Plantae				Fabaceae	Teramnus	volubilis		Teramnus volubilis	Sw.		1964	04	30	Norris, DO	235									Matão	Fazenda Cambuci, 4 km from Matão, wild source of this culture Salto do Avanhadava, a rapids on the Rio Tietê, on road from Josê Bonifácio & Avanhandava	-21.216667	-49.933333	-49.933333	-21.216667														SP028370					
2022-12-29T18:12:14	PreservedSpecimen	Brasil	São Paulo	IBt	SP	154789	Plantae				Fabaceae	Tipuana	tipu		Tipuana tipu	(Benth.) Kuntze		1976	02	16	Gibbs, PE	3542									Mogi Guaçu	25 km NW de Mogi-Guaçu, Fazenda Campininha. Estação Experimental de Mogi Guaçu	0	0	-46.9422	-22.3722	39309																		
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	161412	Plantae				Fabaceae	Tipuana	tipu		Tipuana tipu	(Benth.) Kuntze		1979	09	03	Lima, VF	s.n.				Mantovani, W	1979	09			São Paulo	Bairro Carandiru	0	0	-46.630001	-23.540001	53584													SP028365					
2021-12-09T11:07:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	19067	Plantae				Fabaceae	Tipuana	tipu		Tipuana tipu	(Benth.) Kuntze		1918	11		Luederwaldt, H	s.n.									São Paulo	Ipiranga, entre o Jardim do Museu	0	0	-46.630001	-23.540001	53584																		
2021-12-09T11:07:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	4582	Plantae				Fabaceae	Tipuana	tipu		Tipuana tipu	(Benth.) Kuntze		1920	11	20	Gehrt, A	s.n.									São Paulo	Bairro Butantã, cultivada em São Paulo	0	0	-46.630001	-23.540001	53584																		
2021-12-09T11:06:43	PreservedSpecimen	Brasil	São Paulo	IBt	SP	97467	Plantae				Fabaceae	Dimorphandra	exaltata		Dimorphandra exaltata	Schott		1951	12	28	Kuhlmann, M	2792				Barroso, GM					Piracicaba	Carioba	0	0	-47.639999	-22.719999	44778													SP024659					
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	127471	Plantae				Fabaceae	Dimorphandra	mollis		Dimorphandra mollis	Benth.		1961	12	04	Eiten, G	3551					1970				Mogi Guaçu	Campos das Sete Lagoas, Fazenda Campininha, justh north of rio Mogi Guaçu 6,8km NNW of Padua Sales, campo cerrado	-22.188333	-47.119444	-47.119444	-22.188333			625	625															
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	18974	Plantae				Fabaceae	Dimorphandra	mollis		Dimorphandra mollis	Benth.					s.col.	s.n.				Hoehne, FC						Funil	0	0	0	0																			
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	309145	Plantae				Fabaceae	Dimorphandra	mollis		Dimorphandra mollis	Benth.		1994	11	10	Tozzi, AMGA; Sartori, ALB	94-33				Silva, GV; Silva, CV	2006	11	24		Altinópolis		-21.044444	-47.627778	-47.627778	-21.044444																			
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	309146	Plantae				Fabaceae	Dimorphandra	mollis		Dimorphandra mollis	Benth.		1994	11	07	Kinoshita, LS; Dias, MC	94-102									Mococa		0	0	-47	-21.459999	24370																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	316462	Plantae				Fabaceae	Dimorphandra	mollis		Dimorphandra mollis	Benth.		1997	11	06	Marcondes Ferreira, W; Semir, J; Hind, DJN; Dutilh, JHA; Nakajima, JN; Belinello, R	1637									Estreito	Próximo a fazenda 3 Irmãos, campo rupestre com mata ciliar em curso de água	0	0	0	0																			
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	340540	Plantae				Fabaceae	Dimorphandra	mollis		Dimorphandra mollis	Benth.		1999	12	12	Nicolau, SA; et al.	1976				Nicolau, SA	2000	02			Cajuru	Fazenda Santa CArlota, estrada da Barrosa, pasando 2º porteira, mata mesófila, cerrado	0	0	-47.299999	-21.27	21243																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	85751	Plantae				Fabaceae	Dimorphandra	mollis		Dimorphandra mollis	Benth.		1964	11	20	Norris, DO	420				Lima, HC	1984				Matão	10 Km north of Matão, on road to Jaboticabal	0	0	-48.360001	-21.6	26922																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	224549	Plantae				Fabaceae	Dioclea	glabra		Dioclea glabra	Benth.		1985	11	07	Silva, AF; et al.	177				Queiroz, LP	1991	08			Pereira Barreto	Fazenda Lagoinha 2	0	0	-51.099998	-20.629999	36734													SP026632					
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	306405	Plantae				Fabaceae	Dioclea	glabra		Dioclea glabra	Benth.		1995	08	03	Pereira Noronha, MR; et al.	1276				Queiroz, LP	1997	11			Ilha Solteira	Fazenda Santa Izabel, antiga Fazenda Lagoinha	0	0	-51.34	-20.43	31913																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	310095	Plantae				Fabaceae	Dioclea	glabra		Dioclea glabra	Benth.		1995	09	07	Bernacci, LC; Moreira; Belinello; Camargo, FCC; Andrade, JC	2085				Queiroz, LP	1997	12			Dracena	Margem do Riodo Peixe	0	0	-51.529999	-21.48	23670																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	129975	Plantae				Fabaceae	Dioclea	grandistipula		Dioclea grandistipula	L.P.Queiroz	Paratype	1972	12	27	Mattos, J; Mattos, N	15666				Queiroz, LP	1997	05			São Sebastião	Numa capoeira	0	0	-45.41	-23.76	41977													SP002861					
2021-12-09T11:06:45	Extra	Brasil	São Paulo	IBt	SP	129975a	Plantae				Fabaceae	Dioclea	grandistipula		Dioclea grandistipula	L.P.Queiroz	Paratype	1972	12	27	Mattos, J; Mattos, N	15666				Queiroz, LP	1997	05			São Sebastião	Numa capoeira	0	0	-45.41	-23.76	41977													SP002862					
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	248426	Plantae				Fabaceae	Dioclea	grandistipula		Dioclea grandistipula	L.P.Queiroz	Paratype	1991	04	24	Mamede, MCH; Melo, MMRF; Anunciação, EA; Carvalhaes, MA	423									Iguape	Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador, em direção à praia da Juréia, mata	0	0	-47.549999	-24.700001	55628												<nO>Cipó trepador, eixo da inflorescência e botões jovens castanho avermelhados, corola alva, cálice castanho claro, alas e carenas alvas, estandarte com manchas roxas na porção central, amarelado próximo a base</nO>	SP002863					
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	249130	Plantae				Fabaceae	Dioclea	grandistipula		Dioclea grandistipula	L.P.Queiroz	Paratype	1991	05	15	Rossi, L; Catharino, ELM	893									Iguape	Estação Ecológica Juréia-Itatins, Caminho do Imperador	0	0	-47.549999	-24.700001	55628												<nO>Escandente, cauliflora, brácteas na base da inflorescências, nós, pedicelos e cálice com pilosidade ferrugínea, pétalas alvas, labelo com centro amarelo e estrias vináceas</nO>	SP002864					
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	306416	Plantae				Fabaceae	Dioclea	latifolia		Dioclea latifolia	Benth.		1995	08	05	Pereira Noronha, MR; et al.	1371				Queiroz, LP	1997	11			Ilha Solteira	Fazenda São José	0	0	-51.34	-20.43	31913																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	127580	Plantae				Fabaceae	Dioclea	rufescens		Dioclea rufescens	Benth.		1974	11	26	Silva, JS	357				Queiroz, LP	1997	11			São Paulo	Parque do Estado, Jardim Botânico	0	0	-46.630001	-23.540001	53584																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	13413	Plantae				Fabaceae	Dioclea	rufescens		Dioclea rufescens	Benth.		1896	10	29	Edwall, G	CGG3372				Queiroz, LP	1990	11			Botucatu	Beira do rio Aragua, Faz. Boa Vista do Aragua.&nf;Folha destacada: Cleobulia multiflora Mart. ex Benth.&nf;Ramo com folhas e inflorescência: Dioclea rufescens Benth.	0	0	-48.439999	-22.879999	40412												<nO>Cipó lenhoso, ferrug., folh 3-fol. grandes, infl. espiga comprida, fl. medias, brancas um tanto roseadas. Ramos e inflorescência de Dioclea rufescens; folha destacada de Cleobulia multiflora (fide L.P. Queiroz, XI/1990)</nO>	SP006570					
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	153072	Plantae				Fabaceae	Dioclea	rufescens		Dioclea rufescens	Benth.		1977	11	25	Shepherd, GJ	6165									Campinas	Fazenda Sta. Genebra	0	0	-47.060001	-22.9	23900																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	178602	Plantae				Fabaceae	Dioclea	rufescens		Dioclea rufescens	Benth.		1980	11	16	Rosa, NA; Murça Pires, J	3773				Mantovani, W	1985	10			São Paulo	Reserva do instituto, capoeira de terra firme	0	0	-46.630001	-23.540001	53584																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	197424	Plantae				Fabaceae	Dioclea	rufescens		Dioclea rufescens	Benth.		1983	12	09	Custodio Filho, A	2013				Queiroz, LP	1996	05			Biritiba-Mirim	Estação Biológica de Boracéia	-23.633333	-45.866667	-45.866667	-23.633333			890	950															
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	28442	Plantae				Fabaceae	Dioclea	rufescens		Dioclea rufescens	Benth.		1931	11	11	Hoehne, FC	s.n.				Queiroz, LP	1991	08			São Paulo	Parque do Estado, Jardim Botânico	0	0	-46.630001	-23.540001	53584																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	291022	Plantae				Fabaceae	Dioclea	rufescens		Dioclea rufescens	Benth.		1995	11	14	Tozzi, AMGA; Kinoshita, LS; Sousa, M; Floriano, WO; Belinello, R	95-124				Queiroz, LP	1997	12			Itatiba	Em estrada de terra, próximo a rodovia Itatiba-Bragança, Fazenda Santa Cristina	0	0	-46.830002	-23	17442																		
2023-09-13T08:45:32	PreservedSpecimen	Brasil	São Paulo	IBt	SP	337128	Plantae				Fabaceae	Dioclea	rufescens		Dioclea rufescens	Benth.		1995	09	16	Simão Bianchini, R; et al.	764									Embu-Guaçu	Várzea do rio Embu-Guaçu	0	0	-46.810001	-23.83	15311																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	396352	Plantae				Fabaceae	Dioclea	rufescens		Dioclea rufescens	Benth.		2006	10	28	Villagra, BLP; Romaniuc Neto, S; Guido, BM; Laurenti, AC	57				Villagra, BLP	2007	06			Mogi das Cruzes	Estrada Mogi-Dutra km 42.	0	0	-46.188301	-23.5228	28666																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	398191	Plantae				Fabaceae	Dioclea	rufescens		Dioclea rufescens	Benth.		2006	10	27	Villagra, BLP	242				Villagra, BLP	2006	11			São Paulo	Parque Estadual das Fontes do Ipiranga, Trilha de terra batida.	0	0	-46.630001	-23.540001	53584																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	40840	Plantae				Fabaceae	Dioclea	rufescens		Dioclea rufescens	Benth.		1938	11	06	Mourão, C	s.n.				Queiroz, LP	1991	08			Campinas	Fazenda Riqueza, J. Egidio	0	0	-47.060001	-22.9	23900																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	427110	Plantae				Fabaceae	Dioclea	rufescens		Dioclea rufescens	Benth.		2007	10	22	Shirasuna, RT; Suzuki, R	514				Rossi, L	2011	02	10		São Bernardo do Campo	Lote 2 Rodoanel Mário Covas, Trecho Sul	0	0	-46.560001	-23.690001	31119																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	442483	Plantae				Fabaceae	Dioclea	rufescens		Dioclea rufescens	Benth.		2010	06		Villagra, BLP	293				Villagra, BLP	2010	10			Santo André	Parque Natural Nascentes de Paranapiacaba, Água Fria. Parcela 30.	-23.4667	-46.1701	-46.1701	-23.4667																			
2023-12-15T09:13:59	PreservedSpecimen	Brasil	São Paulo	IBt	SP	442483a	Plantae				Fabaceae	Dioclea	rufescens		Dioclea rufescens	Benth.		2010	06		Villagra, BLP	293				Villagra, BLP	2010	10			Santo André	Parque Natural Nascentes de Paranapiacaba, Água Fria. Parcela 30.	-23.4667	-46.1701	-46.1701	-23.4667																			
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	48066	Plantae				Fabaceae	Dioclea	rufescens		Dioclea rufescens	Benth.		1942	12	22	Kuhlmann, M	281				Queiroz, LP	1991	08			Amparo	Estação Experimental. Monte Alegre. Perto da cachoeira, rio Camanducáia.	0	0	-46.759998	-22.700001	18036													SP026612					
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	764	Plantae				Fabaceae	Dioclea	rufescens		Dioclea rufescens	Benth.		1917	10	23	Hoehne, FC	s.n.				Maxwell, RH	1970	08	15		São Paulo	Butantan	0	0	-46.630001	-23.540001	53584																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	138780	Plantae				Fabaceae	Dioclea	violacea		Dioclea violacea	Benth.		1976	03	15	Sakane, M	449				Mantovani, W	1990	03			Cananéia	Ilha do Cardoso, Praia do Pereirinha	0	0	-47.919998	-25.01	37574																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	159823	Plantae				Fabaceae	Dioclea	violacea		Dioclea violacea	Benth.		1979	03	07	De-Grande, DA; Lopes, EA	271				Queiroz, LP	1990	11			Cananéia	Ilha do Cardoso, Centro de Pesquisas, acesso à captação de água salgada	0	0	-47.919998	-25.01	37574																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	162489	Plantae				Fabaceae	Dioclea	violacea		Dioclea violacea	Benth.		1979	08	21	Custodio Filho, A; Muniz, CFS	134				Mantovani, W	1990	03			Cananéia	Parque Estadual da Ilha do Cardoso, Próximo à praia, em região rupreste	0	0	-47.919998	-25.01	37574																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	210057	Plantae				Fabaceae	Dioclea	violacea		Dioclea violacea	Benth.		1985	08	09	Macedo, ICC; Barros, F; Romaniuc Neto, S	83				Mantovani, W	1990	03			Cananéia	Parque Estadual da Ilha do Cardoso, Coletado no morro do trapiche	0	0	-47.919998	-25.01	37574																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	235002	Plantae				Fabaceae	Dioclea	violacea		Dioclea violacea	Benth.		1989	02	22	Mamede, MCH; Souza, VC	134				Mantovani, W	1990	05			Cananéia	Parque Estadual da Ilha do Cardoso, Ipanema, restinga baixa	0	0	-47.919998	-25.01	37574																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	285730	Plantae				Fabaceae	Dioclea	violacea		Dioclea violacea	Benth.		1993	11	14	Kim, AC; et al.	30079				Queiroz, LP					Ubatuba		-23.466667	-45.033333	-45.033333	-23.466667																			
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	298620	Plantae				Fabaceae	Dioclea	violacea		Dioclea violacea	Benth.		1994	07	05	Pirani, JR	3213									Promissão		0	0	-49.849998	-21.530001	30472																		
2021-12-09T11:06:45	PreservedSpecimen	Brasil	São Paulo	IBt	SP	309428	Plantae				Fabaceae	Dioclea	violacea		Dioclea violacea	Benth.		1994	08	06	Tamashiro, JY; Torres, RB; Marcondes Ferreira, W; Monteiro, R; Santin, DA; Müller, C; Goldenbe	466				Queiroz, LP	1997	11			Iperó	Fazenda Ipanema	0	0	-47.68	-23.35	17831																		
