Origin Image,Barcode,Herbarium of Origin,Associated duplicates in Virtual Herbarium,Indicated duplicates the voucher specimen,Rank:,Scientific Name,"Determination qualifier (cf., aff. ou !)",Family,Genus,Species,subsp./var./forma,Author of Taxon,Determiner,Determination Date ,Type,Collector,Other Collectors,Collection Number,From:,To:,Plant description,Country,State,City,Description of Location,Elevation Minimum,Elevation Maximum,Measurement unit,Latitude Minimum,Latitude Maximum,Longitude Minimum,Longitude Maximum,Comments,Updated by,Updated
ESA,ESA061641,ESA,,,Species,FABACEAE Albizia niopoides (Spruce ex Benth.) Burkart,,Fabaceae,Albizia,niopoides,,(Spruce ex Benth.) Burkart,"Souza, V.C.",07/01/1905,no,"Rozza, A.F.",,252,01/01/1996,,,Brasil,São Paulo,Matão,,,,METRO,,,,,,,
ESA,ESA061644,ESA,,,Species,FABACEAE Peltophorum dubium (Spreng) Taubert,,Fabaceae,Peltophorum,dubium,,(Spreng) Taubert,No determiner,,no,"Rozza, A.F.",,20,01/01/1995,,,Brasil,São Paulo,Matão,,,,METRO,,,,,,,
ESA,ESA061657,ESA,,,Variety,FABACEAE ,,Fabaceae,Stylosanthes,guianensis,vulgaris,,"Costa, N.M.S.",,no,"Costa, N.M.S.",,3062,03/24/1999,,,Brasil,São Paulo,Espírito Santo do Pinhal,,,,METRO,,,,,,,
ESA,ESA061658,ESA,,,Species,FABACEAE Stylosanthes scabra Vogel,,Fabaceae,Stylosanthes,scabra,,Vogel,"Costa, N.M.S.",,no,"Costa, N.M.S.",,3061,03/24/1999,,,Brasil,São Paulo,Espírito Santo do Pinhal,,,,METRO,,,,,,,
ESA,ESA061659,ESA,,,Variety,FABACEAE ,,Fabaceae,Stylosanthes,guianensis,vulgaris,,"Costa, N.M.S.",,no,"Costa, N.M.S.",,3060,03/23/1999,,,Brasil,São Paulo,Itapetininga,,,,METRO,,,,,,,
ESA,ESA061660,ESA,,,Species,FABACEAE ,,Fabaceae,Stylosanthes,viscosa,,,"Costa, N.M.S.",,no,"Costa, N.M.S.",,3059,03/22/1999,,,Brasil,São Paulo,Charqueada,,,,METRO,,,,,,,
ESA,ESA061661,ESA,,,Species,FABACEAE Stylosanthes gracilis Kunth,,Fabaceae,Stylosanthes,gracilis,,Kunth,"Costa, N.M.S.",,no,"Costa, N.M.S.",,3058,03/23/1999,,,Brasil,São Paulo,Charqueada,,,,METRO,,,,,,,
ESA,ESA061662,ESA,,,Variety,FABACEAE ,,Fabaceae,Stylosanthes,guianensis,vulgaris,,"Costa, N.M.S.",,no,"Costa, N.M.S.",,3057,03/22/1999,,,Brasil,São Paulo,Charqueada,,,,METRO,,,,,,,
ESA,ESA061663,ESA,,,Species,FABACEAE Stylosanthes scabra Vogel,,Fabaceae,Stylosanthes,scabra,,Vogel,"Costa, N.M.S.",,no,"Costa, N.M.S.",,3055,03/23/1999,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA061664,ESA,,,Species,FABACEAE ,,Fabaceae,Stylosanthes,grandifolia,,,No determiner,,no,"Costa, N.M.S.",,3053,03/12/1999,,,Brasil,São Paulo,São Manoel,,,,METRO,,,,,,,
ESA,ESA061807,ESA,,,Genus,FABACEAE ,,Fabaceae,Dalbergia,,,,No determiner,,no,"Souza, V.C.","Souza, J.P.,Mazine, F.F.",12227,09/05/1996,,"Arbusto, ca. 50 cm alt.; botões verdes.",Brasil,São Paulo,Ubatuba,Praia de Puruba. Mata de Restinga.,,,METRO,,,,,,,
ESA,ESA061903,ESA,,,Species,FABACEAE Albizia pedicellaris (DC.) L. Rico,,Fabaceae,Albizia,pedicellaris,,(DC.) L. Rico,"Souza, V.C.",02/24/2012,no,"Kozera, C. et al.",,833,01/10/1999,,,Brasil,São Paulo,Iguape,,,,METRO,,,,,,,
ESA,ESA061946,ESA,,,Species,FABACEAE Albizia pedicellaris (DC.) L. Rico,,Fabaceae,Albizia,pedicellaris,,(DC.) L. Rico,"Souza, V.C.",02/24/2012,no,"Gorenstein, M.R. et al.",,43,01/07/1999,,,Brasil,São Paulo,Iguape,,,,METRO,,,,,,,
ESA,ESA062046,ESA,,,Species,FABACEAE Chamaecrista cathartica (Mart.) H.S.Irwin & Barneby,,Fabaceae,Chamaecrista,cathartica,,(Mart.) H.S.Irwin & Barneby,No determiner,03/02/1998,no,"Garcia, F.C.P.",,29,07/21/1987,,,Brasil,São Paulo,Itirapina,,,,METRO,,,,,,,
ESA,ESA062047,ESA,,,Species,FABACEAE Chamaecrista cathartica (Mart.) H.S.Irwin & Barneby,,Fabaceae,Chamaecrista,cathartica,,(Mart.) H.S.Irwin & Barneby,No determiner,,no,Rawitscher,Joly,,06/16/1949,,,Brasil,São Paulo,Pirassununga,,,,METRO,,,,,,,
ESA,ESA062064,ESA,,,Species,FABACEAE Chamaecrista ramosa (Vogel) H.S.Irwin & Barneby,,Fabaceae,Chamaecrista,ramosa,,(Vogel) H.S.Irwin & Barneby,No determiner,03/04/1998,no,"Cesar, O.",,404,03/04/1985,,,Brasil,São Paulo,Itirapina,,,,METRO,,,,,,,
ESA,ESA062065,ESA,,,Species,FABACEAE Chamaecrista ramosa (Vogel) H.S.Irwin & Barneby,,Fabaceae,Chamaecrista,ramosa,,(Vogel) H.S.Irwin & Barneby,No determiner,03/04/1998,no,"Furlan, A.",,233,04/03/1985,,,Brasil,São Paulo,Itirapina,,,,METRO,,,,,,,
ESA,ESA062066,ESA,,,Species,FABACEAE Chamaecrista ramosa (Vogel) H.S.Irwin & Barneby,,Fabaceae,Chamaecrista,ramosa,,(Vogel) H.S.Irwin & Barneby,No determiner,03/04/1998,no,"Cesar, O.","Brunini, J.",503,04/25/1985,,,Brasil,São Paulo,Itirapina,,,,METRO,,,,,,,
ESA,ESA062067,ESA,,,Species,FABACEAE Chamaecrista ramosa (Vogel) H.S.Irwin & Barneby,,Fabaceae,Chamaecrista,ramosa,,(Vogel) H.S.Irwin & Barneby,No determiner,03/04/1998,no,"Hoehne, W.",,,04/01/1941,,,Brasil,São Paulo,São Paulo,,,,METRO,,,,,,,
ESA,ESA062215,ESA,,,Genus,FABACEAE ,,Fabaceae,Acacia,,,,No determiner,,no,"Souza, V.C. et al.",,3284,04/22/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA062216,ESA,,,Genus,FABACEAE ,,Fabaceae,Acacia,,,,No determiner,,no,"Souza, V.C. et al.",,3280,04/22/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA062243,ESA,,,Species,FABACEAE Desmodium incanum DC.,,Fabaceae,Desmodium,incanum,,DC.,No determiner,02/01/1999,no,"Kozera, C.",,730,01/06/1999,,,Brasil,São Paulo,Iguape,,,,METRO,,,,,,,
ESA,ESA062244,ESA,,,Species,FABACEAE Dahlstedtia pentaphylla (Taub.) Burk.,,Fabaceae,Dahlstedtia,pentaphylla,,(Taub.) Burk.,No determiner,,no,"Kozera, C. et al.",,897,01/13/1999,,,Brasil,São Paulo,Cananéia,,,,METRO,,,,,,,
ESA,ESA062330,ESA,,,Genus,FABACEAE ,,Fabaceae,Desmodium,,,,No determiner,,no,"Sztutman, M. et al.",,188,01/08/1999,,,Brasil,São Paulo,Cananéia,,,,METRO,,,,,,,
ESA,ESA062331,ESA,,,Species,FABACEAE ,,Fabaceae,Desmodium,incanum,,,"Lima, L.C.P.",07/01/1905,no,"Sztutman, M.",,172,01/08/1999,,,Brasil,São Paulo,Cananéia,,,,METRO,,,,,,,
ESA,ESA062340,ESA,,,Species,FABACEAE Dalbergia frutescens (Vell.) Britton,,Fabaceae,Dalbergia,frutescens,,(Vell.) Britton,No determiner,,no,"Sztutman, M. et al.",,271,01/12/1999,,,Brasil,São Paulo,Sete Barras,,,,METRO,,,,,,,
ESA,ESA062393,ESA,,,Species,FABACEAE Mucuna urens DC.,,Fabaceae,Mucuna,urens,,DC.,"Moura, T.M.",09/11/2009,no,"Batista, E.R.",,108,01/10/1999,,,Brasil,São Paulo,Iguape,,,,METRO,,,,,,,
ESA,ESA062417,ESA,,,Species,FABACEAE Dahlstedtia pentaphylla (Taub.) Burk.,,Fabaceae,Dahlstedtia,pentaphylla,,(Taub.) Burk.,"Pinto, R.B.",11/01/2013,no,"Batista, E.R. et al.",,87,01/08/1999,,,Brasil,São Paulo,Cananéia,,,,METRO,,,,,,,
ESA,ESA062433,ESA,,,Species,FABACEAE Desmodium adscendens (Sw.) DC.,,Fabaceae,Desmodium,adscendens,,(Sw.) DC.,No determiner,,no,"Gorenstein, M.R. et al.",,84,01/01/1999,,,Brasil,São Paulo,Iguape,,,,METRO,,,,,,,
ESA,ESA062434,ESA,,,Species,FABACEAE Desmodium incanum DC.,,Fabaceae,Desmodium,incanum,,DC.,No determiner,,no,"Gorenstein, M.R. et al.",,96,01/10/1999,,,Brasil,São Paulo,Iguape,,,,METRO,,,,,,,
ESA,ESA062529,ESA,,,Species,FABACEAE Chamaecrista desvauxii (Collad.) Killip.,,Fabaceae,Chamaecrista,desvauxii,,(Collad.) Killip.,No determiner,01/01/1999,no,"Oliveira, A.A.",,3463,08/27/1999,,,Brasil,São Paulo,Iguape,,,,METRO,,,,,,,
ESA,ESA062540,ESA,,,Species,FABACEAE cojoba arboreavar.angustifolia (Rusby) Barneby & J.W. Grimes,,Fabaceae,cojoba,arboreavar.angustifolia,,(Rusby) Barneby & J.W. Grimes,"Lewis, G.P.",--/--/2011,no,"Lima, M.I.R.G. et al.",,1,10/04/1999,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA062556,ESA,,,Genus,FABACEAE ,,Fabaceae,Calliandra,,,,No determiner,,no,"Albuquerque, J.E. et al.",,1882,12/01/1998,,,Brasil,São Paulo,Bofete,,,,METRO,,,,,,,
ESA,ESA062557,ESA,,,Species,FABACEAE Inga vera Willd.,,Fabaceae,Inga,vera,,Willd.,"Souza, V.C.",03/30/2012,no,"Albuquerque, J.E. et al.",,1883,12/01/1998,,,Brasil,São Paulo,Bofete,,,,METRO,,,,,,,
ESA,ESA062560,ESA,,,Species,FABACEAE Leucochloron incuriale (Vell.) Barneby & Grimes,,Fabaceae,Leucochloron,incuriale,,(Vell.) Barneby & Grimes,No determiner,05/01/1997,no,"Albuquerque, G.B. et al.",,1631,01/01/1997,,,Brasil,São Paulo,Iperó,,,,METRO,,,,,,,
ESA,ESA062584,ESA,,,Species,FABACEAE ,,Fabaceae,Copaifera,langsdorffii,,,No determiner,,no,"Albuquerque, J.E. et al.",,1830,01/01/1999,,,Brasil,São Paulo,Botucatu,,,,METRO,,,,,,,
ESA,ESA062590,ESA,,,Species,FABACEAE Machaerium villosum Vogel,,Fabaceae,Machaerium,villosum,,Vogel,No determiner,01/01/1999,no,"Albuquerque, J.E.",,1843,01/01/1999,,,Brasil,São Paulo,Botucatu,,,,METRO,,,,,,,
ESA,ESA062592,ESA,,,Species,FABACEAE Inga sessilis (Vell.) Mart.,,Fabaceae,Inga,sessilis,,(Vell.) Mart.,No determiner,01/01/1999,no,"Albuquerque, J.E. et al.",,1849,,,,Brasil,São Paulo,Botucatu,,,,METRO,,,,,,,
ESA,ESA062599,ESA,,,Species,FABACEAE Bauhinia forficata Link.,,Fabaceae,Bauhinia,forficata,,Link.,No determiner,,no,"Albuquerque, J.E. et al.",,1865,12/01/1998,,,Brasil,São Paulo,Bofete,,,,METRO,,,,,,,
ESA,ESA062600,ESA,,,Genus,FABACEAE ,,Fabaceae,Andira,,,,No determiner,,no,"Albuquerque, G.B.",,1872,,,,Brasil,São Paulo,Bofete,,,,METRO,,,,,,,
ESA,ESA062743,ESA,,,Species,FABACEAE Dioclea glabra Mart.ex Benth,,Fabaceae,Dioclea,glabra,,Mart.ex Benth,No determiner,02/01/1999,no,"Kozera, C.",,895,01/13/1999,,,Brasil,São Paulo,Iguape,,,,METRO,,,,,,,
ESA,ESA062763,ESA,,,Species,FABACEAE Platymiscium floribundum Vogel,,Fabaceae,Platymiscium,floribundum,,Vogel,No determiner,10/01/1999,no,"Souza, V.C. et al.",,21731,12/18/1998,,,Brasil,São Paulo,São Sebastião,,,,METRO,,,,,,,
ESA,ESA062940,ESA,,,Genus,FABACEAE ,,Fabaceae,Albizia,,,,No determiner,,no,"Souza, V.C. et al.",,21747,12/18/1998,,,Brasil,São Paulo,São Sebastião,,,,METRO,,,,,,,
ESA,ESA062967,ESA,,,Genus,FABACEAE ,,Fabaceae,Dahlstedtia,,,,No determiner,,no,"Souza, V.C. et al.",,21624,12/17/1998,,,Brasil,São Paulo,São Sebastião,,,,METRO,,,,,,,
ESA,ESA063101,ESA,,,Species,FABACEAE Senna reticulata (Willd.) H.S.Irwin & Barneby,,Fabaceae,Senna,reticulata,,(Willd.) H.S.Irwin & Barneby,No determiner,09/24/1999,no,"Romão, G.O.",,55,09/24/1999,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA063183,ESA,,,Species,FABACEAE Libidibia ferrea (Mart. ex Tul.)L.P.Queiroz,,Fabaceae,Libidibia,ferrea,,(Mart. ex Tul.)L.P.Queiroz,"Souza, V.C.",02/24/2012,no,"Souza, J.P.",,2300,03/01/1998,,,Brasil,São Paulo,Monte Mor,,,,METRO,,,,,,,
ESA,ESA063186,ESA,,,Species,FABACEAE ,,Fabaceae,Machaerium,stipitatum,,,No determiner,,no,"Souza, J.P.",,,05/14/1998,,,Brasil,São Paulo,Monte Mor,,,,METRO,,,,,,,
ESA,ESA063193,ESA,,,Species,FABACEAE Canavalia picta Mart. ex Benth.,,Fabaceae,Canavalia,picta,,Mart. ex Benth.,No determiner,05/26/1998,no,"Souza, J.P.",,2242,05/14/1998,,"Escandente, flores azuis",Brasil,São Paulo,Monte Mor,Haras Vanguarda. Borda de mata ciliar,,,METRO,,,,,,,
ESA,ESA063195,ESA,,,Species,FABACEAE Dalbergia frutescens (Vell.) Britton,,Fabaceae,Dalbergia,frutescens,,(Vell.) Britton,No determiner,09/01/1998,no,"Souza, J.P.",,2230,05/14/1998,,"Árvore, frutos verdes",Brasil,São Paulo,Monte Mor,Haras Vanguarda. Borda de mata ciliar,,,METRO,,,,,,,
ESA,ESA063386,ESA,,,Species,FABACEAE ,,Fabaceae,Chamaecrista,cathartica,,,No determiner,,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063388,ESA,,,Genus,FABACEAE ,,Fabaceae,Bauhinia,,,,No determiner,,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063465,ESA,,,Species,FABACEAE Eriosema heterophyllum Benth.,,Fabaceae,Eriosema,heterophyllum,,Benth.,No determiner,,no,"Scaramuzza, C.A.M.",,,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063466,ESA,,,Species,FABACEAE Desmodium barbatum (L.) Benth.,,Fabaceae,Desmodium,barbatum,,(L.) Benth.,No determiner,08/06/2003,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063467,ESA,,,Species,FABACEAE Periandra mediterranea (Vell.) Taub.,,Fabaceae,Periandra,mediterranea,,(Vell.) Taub.,No determiner,,no,"Scaramuzza, C.A.M.",,,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063468,ESA,,,Species,FABACEAE Periandra mediterranea (Vell.) Taub.,,Fabaceae,Periandra,mediterranea,,(Vell.) Taub.,No determiner,,no,"Scaramuzza, C.A.M.",,,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063469,ESA,,,Genus,FABACEAE ,,Fabaceae,Crotalaria,,,,No determiner,,no,"Scaramuzza, C.A.M.","Souza, V.C.",84,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063470,ESA,,,Genus,FABACEAE ,,Fabaceae,Crotalaria,,,,No determiner,,no,"Scaramuzza, C.A.M.","Souza, V.C.",82,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063471,ESA,,,Species,FABACEAE Eriosema heterophyllum Benth.,,Fabaceae,Eriosema,heterophyllum,,Benth.,No determiner,,no,"Scaramuzza, C.A.M.",,,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063472,ESA,,,Species,FABACEAE Aeschynomene falcata (Poir.) DC.,,Fabaceae,Aeschynomene,falcata,,(Poir.) DC.,"Siniscalchi, C.M.",11/01/2010,no,"Scaramuzza, C.A.M.",,,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063473,ESA,,,Species,FABACEAE Aeschynomene falcata (Poir.) DC.,,Fabaceae,Aeschynomene,falcata,,(Poir.) DC.,"Silva, E.D.",03/05/2009,no,"Scaramuzza, C.A.M.",,,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063474,ESA,,,Species,FABACEAE Zornia reticulata Sm.,,Fabaceae,Zornia,reticulata,,Sm.,"Fortuna-Perez, A.P.",09/01/2003,no,"Scaramuzza, C.A.M.",,,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063475,ESA,,,Species,FABACEAE Aeschynomene falcata (Poir.) DC.,,Fabaceae,Aeschynomene,falcata,,(Poir.) DC.,"Silva, E.D.",03/05/2009,no,"Scaramuzza, C.A.M.",,,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063476,ESA,,,Species,FABACEAE Eriosema heterophyllum Benth.,,Fabaceae,Eriosema,heterophyllum,,Benth.,No determiner,,no,"Scaramuzza, C.A.M.",,,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063477,ESA,,,Species,FABACEAE Eriosema heterophyllum Benth.,,Fabaceae,Eriosema,heterophyllum,,Benth.,No determiner,,no,"Scaramuzza, C.A.M.",,,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063478,ESA,,,Species,FABACEAE Periandra mediterranea (Vell.) Taub.,,Fabaceae,Periandra,mediterranea,,(Vell.) Taub.,No determiner,,no,"Scaramuzza, C.A.M.",,,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063499,ESA,,,Species,FABACEAE Mimosa micropteris Benth.,,Fabaceae,Mimosa,micropteris,,Benth.,"Borges, L.M.",07/04/1905,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063500,ESA,,,Genus,FABACEAE ,,Fabaceae,Mimosa,,,,No determiner,,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063501,ESA,,,Species,FABACEAE Mimosa dolens Vell.,,Fabaceae,Mimosa,dolens,,Vell.,"Silva, J.S.",07/01/1905,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063502,ESA,,,Species,FABACEAE Mimosa dolens Vell.,,Fabaceae,Mimosa,dolens,,Vell.,"Silva, J.S.",07/01/1905,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063503,ESA,,,Species,FABACEAE Mimosa dolens Vell.,,Fabaceae,Mimosa,dolens,,Vell.,"Silva, J.S.",07/01/1905,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063504,ESA,,,Species,FABACEAE Mimosa dolens Vell.,,Fabaceae,Mimosa,dolens,,Vell.,"Silva, J.S.",07/01/1905,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063505,ESA,,,Species,FABACEAE Mimosa dolens Vell.,,Fabaceae,Mimosa,dolens,,Vell.,"Borges, L.M.",07/04/1905,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063506,ESA,,,Species,FABACEAE Mimosa dolens Vell.,,Fabaceae,Mimosa,dolens,,Vell.,"Silva, J.S.",07/01/1905,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063507,ESA,,,Species,FABACEAE Mimosa dolens Vell.,,Fabaceae,Mimosa,dolens,,Vell.,"Borges, L.M.",07/04/1905,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063508,ESA,,,Species,FABACEAE Mimosa dolens Vell.,,Fabaceae,Mimosa,dolens,,Vell.,"Borges, L.M.",07/04/1905,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063509,ESA,,,Species,FABACEAE Mimosa dolens Vell.,,Fabaceae,Mimosa,dolens,,Vell.,"Borges, L.M.",07/04/1905,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063510,ESA,,,Species,FABACEAE Mimosa dolens Vell.,,Fabaceae,Mimosa,dolens,,Vell.,"Borges, L.M.",07/04/1905,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063511,ESA,,,Species,FABACEAE Mimosa dolens Vell.,,Fabaceae,Mimosa,dolens,,Vell.,"Borges, L.M.",07/04/1905,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063512,ESA,,,Species,FABACEAE Mimosa dolens Vell.,,Fabaceae,Mimosa,dolens,,Vell.,"Borges, L.M.",07/04/1905,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063513,ESA,,,Genus,FABACEAE ,,Fabaceae,Mimosa,,,,No determiner,,no,"Scaramuzza, C.A.M.","Souza, V.C.",,01/01/1993,,,Brasil,São Paulo,Itararé,,,,METRO,,,,,,,
ESA,ESA063826,ESA,,,Species,FABACEAE Stylosanthes gracilis Kunth,,Fabaceae,Stylosanthes,gracilis,,Kunth,"Siniscalchi, C.M.",--/--/2010,no,"Souza, J.P.","Souza, V.C.,Cavalari, A.A.,Santos, M.N.M.",3052,01/26/2000,,"Erva, ca. 1m alt.; flores amarelas",Brasil,São Paulo,Pirassununga,"Cerrado de Emas. Próximo a Cachoeira de Emas. 21o57'20, 4""S; 47o22'58, 4""W, ca. 520-590msm",,,METRO,,,,,,,
ESA,ESA063828,ESA,,,Species,FABACEAE Stryphnodendron rotundifolium Mart.,,Fabaceae,Stryphnodendron,rotundifolium,,Mart.,"Souza, V.C.",03/19/2012,no,"Souza, J.P.","Souza, V.C.,Cavalari, A.A.,Santos, M.N.M.",3054,01/26/2000,,"Árvore, ca. 3m alt.; flroes creme com anteras roxas",Brasil,São Paulo,Pirassununga,Cerrado de Emas. Próximo a Cachoeira de Emas.,520,520,METRO,"21955667º 0' 0"" S",,"473828º 0' 0"" W",,,,
ESA,ESA063831,ESA,,,Species,FABACEAE Chamaecrista cathartica (Mart.) H.S.Irwin & Barneby,,Fabaceae,Chamaecrista,cathartica,,(Mart.) H.S.Irwin & Barneby,No determiner,01/01/2000,no,"Souza, J.P.","Souza, V.C.,Cavalari, A.A.,Santos, M.N.M.",3057,01/26/2000,,Subarbusto prostrado; cálice e corola amarelos,Brasil,São Paulo,Pirassununga,"Cerrado de Emas. Próximo a Cachoeira de Emas. 21o57'20,4""S; 47o22'58,4""W, ca. 520-590msm",,,METRO,,,,,,,
ESA,ESA063838,ESA,,,Species,FABACEAE Chamaecrista flexuosa (L.) Greene,,Fabaceae,Chamaecrista,flexuosa,,(L.) Greene,No determiner,01/01/2001,no,"Souza, J.P.","Souza, V.C.,Cavalari, A.A.,Santos, M.N.M.",3064,01/26/2000,,Subarbusto; flores amarelo-alaranjadas,Brasil,São Paulo,Pirassununga,"Cerrado de Emas. Próximo a Cachoeira de Emas. 21o57'20,4""S; 47o22'58,4""W, ca. 520-590msm",,,METRO,,,,,,,
ESA,ESA063840,ESA,,,Species,FABACEAE ,,Fabaceae,Dalbergia,miscolobium,,,"Lewis, G.P.",07/01/1905,no,"Souza, J.P.","Souza, V.C.,Cavalari, A.A.,Santos, M.N.M.",3066,01/26/2000,,"Árvore, ca. 8m alt.; frutos imaturos verdes",Brasil,São Paulo,Pirassununga,"Cerrado de Emas. Próximo a Cachoeira de Emas. 21o57'20, 4""S; 47o22'58, 4""W, ca. 520-590msm",,,METRO,,,,,,,
ESA,ESA063843,ESA,,,Genus,FABACEAE ,,Fabaceae,Acacia,,,,No determiner,,no,"Souza, J.P.","Souza, V.C.,Cavalari, A.A.,Santos, M.N.M.",3069,01/26/2000,,"Árvore, ca. 15m alt.; flores creme",Brasil,São Paulo,Pirassununga,Cerrado de Emas. Próximo a Cachoeira de Emas.,520,520,METRO,"21955667º 0' 0"" S",,"473828º 0' 0"" W",,,,
ESA,ESA063847,ESA,,,Species,FABACEAE Mimosa gracilis Benth.,,Fabaceae,Mimosa,gracilis,,Benth.,"Borges, L.M.",07/04/1905,no,"Souza, J.P.","Souza, V.C.,Cavalari, A.A.,Santos, M.N.M.",3073,01/26/2000,,Erva rastejante; filetes rosa-forte,Brasil,São Paulo,Pirassununga,Cerrado de Emas. Próximo a Cachoeira de Emas.,520,520,METRO,"21955667º 0' 0"" S",,"473828º 0' 0"" W",,,,
ESA,ESA063849,ESA,,,Species,FABACEAE Mimosa dolens Vell.,,Fabaceae,Mimosa,dolens,,Vell.,"Silva, J. S.",07/01/1905,no,"Souza, J.P.","Souza, V.C.,Cavalari, A.A.,Santos, M.N.M.",3075,01/26/2000,,"Subarbusto, ca. 1,2m alt.; filetes róseo-arroxeados",Brasil,São Paulo,Pirassununga,Cerrado de Emas. Próximo a Cachoeira de Emas.,520,520,METRO,"21955667º 0' 0"" S",,"473828º 0' 0"" W",,,,
ESA,ESA063850,ESA,,,Genus,FABACEAE ,,Fabaceae,Crotalaria,,,,No determiner,,no,"Souza, J.P.","Souza, V.C.,Cavalari, A.A.,Santos, M.N.M.",3076,01/26/2000,,Subarbusto; flores amarelas,Brasil,São Paulo,Pirassununga,"Cerrado de Emas. Próximo a Cachoeira de Emas. 21o57'20, 4""S; 47o22'58, 4""W, ca. 520-590msm",,,METRO,,,,,,,
ESA,ESA063852,ESA,,,Genus,FABACEAE ,,Fabaceae,Mimosa,,,,No determiner,,no,"Souza, J.P.","Souza, V.C.,Cavalari, A.A.,Santos, M.N.M.",3078,01/26/2000,,Planta subereta; frutos imaturos verdes,Brasil,São Paulo,Pirassununga,Cerrado de Emas. Próximo a Cachoeira de Emas.,520,520,METRO,"21955667º 0' 0"" S",,"473828º 0' 0"" W",,,,
ESA,ESA063886,ESA,,,Species,FABACEAE Bauhinia forficata Link.,,Fabaceae,Bauhinia,forficata,,Link.,No determiner,,no,"Bufo, L.V.B.","Sabadim, P.C.",24,--/--/1997,,,Brasil,São Paulo,Porto Feliz,,,,METRO,,,,,,,
